Mumbai Indians - 1st innings,,,,,,,,,,,,
CH Morris,1,0,0,0,1,0,0,0,caught,4,2,200
SR Watson,3,2,0,0,1,0,1,0,,12,7,171.42
Ankit Sharma,4,5,0,0,1,0,0,0,,9,10,90
PV Tambe,7,4,0,0,0,0,2,0,,16,13,123.07
JP Faulkner,6,5,2,0,3,0,0,0,,21,16,131.25
R Bhatia,4,5,2,0,1,0,1,0,,19,13,146.15
SK Raina - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
CH Morris,4,0,0,0,0,0,0,0,caught,0,4,0
Ankit Sharma,0,1,1,0,0,0,0,0,,3,2,150
F du Plessis - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
CH Morris,1,1,0,0,0,0,0,0,,1,2,50
Ankit Sharma,5,3,0,1,2,0,0,0,,14,11,127.27
PV Tambe,1,2,1,0,1,0,0,0,,8,5,160
JP Faulkner,0,2,0,0,0,0,0,0,,2,2,100
R Bhatia,1,4,0,0,0,0,0,0,,4,5,80
P Negi - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
CH Morris,1,1,0,0,0,0,0,0,caught,1,2,50
SR Watson,0,1,0,0,0,0,0,0,,1,1,100
MS Dhoni - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
CH Morris,1,3,0,0,0,0,0,0,,3,4,75
JP Faulkner,1,0,0,0,1,0,1,0,,10,3,333.33
DJ Bravo - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
CH Morris,0,4,0,0,1,0,0,0,,8,5,160
JP Faulkner,0,1,1,0,1,0,0,0,,7,3,233.33
Rajasthan Royals - 2nd innings,,,,,,,,,,,,
AM Rahane - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
A Nehra,6,2,0,0,3,0,0,0,,14,11,127.27
MM Sharma,2,1,2,0,1,0,0,0,caught,9,6,150
SR Watson - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
A Nehra,3,3,0,0,1,0,0,0,,7,7,100
MM Sharma,5,3,2,1,0,0,0,0,,10,11,90.9
P Negi,1,4,0,0,1,0,0,0,,8,6,133.33
RA Jadeja,3,3,0,0,0,0,0,0,caught,3,6,50
SPD Smith - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MM Sharma,1,0,0,0,0,0,0,0,,0,1,0
P Negi,0,2,1,0,0,0,0,0,,4,3,133.33
RA Jadeja,2,0,0,0,0,0,0,0,bowled,0,2,0
KK Nair - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
P Negi,2,2,0,0,1,0,0,0,,6,5,120
RA Jadeja,3,4,0,0,0,0,0,0,caught,4,7,57.14
DJ Hooda - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
P Negi,1,3,2,0,1,0,0,0,,11,7,157.14
RA Jadeja,2,1,0,0,0,0,0,0,caught,1,3,33.33
DJ Bravo,1,3,0,0,0,0,0,0,,3,4,75
SV Samson - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
A Nehra,0,2,0,0,0,0,0,0,,2,2,100
P Negi,1,1,0,0,1,0,0,0,,5,3,166.66
RA Jadeja,2,2,0,0,0,0,0,0,,2,4,50
DJ Bravo,1,5,0,0,0,0,2,0,caught,17,8,212.5
JP Faulkner - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
A Nehra,1,2,0,0,1,0,0,0,,6,4,150
MM Sharma,1,1,0,0,0,0,0,0,caught,1,2,50
RA Jadeja,1,1,0,0,0,0,0,0,,1,2,50
DJ Bravo,0,4,0,0,1,0,0,0,,8,5,160
CH Morris - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MM Sharma,1,3,0,0,0,0,0,0,,3,4,75
DJ Bravo,0,3,2,0,0,0,1,0,,13,6,216.66
R Bhatia - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MM Sharma,1,0,0,0,0,0,0,0,caught,0,1,0
Ankit Sharma - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
DJ Bravo,1,0,0,0,0,0,0,0,caught,0,1,0
PV Tambe - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
DJ Bravo,0,1,0,0,0,0,0,0,,1,1,100
,,,,,,,,,,,,
Sunrisers Hyderabad - 1st innings,,,,,,,,,,,,
DA Warner - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Sandeep Sharma,3,2,0,1,0,0,0,0,,5,6,83.33
Anureet Singh,6,2,0,0,4,0,1,0,,24,13,184.61
BE Hendricks,2,4,2,0,0,0,1,0,caught,14,9,155.55
Gurkeerat Singh,3,3,1,0,2,0,1,0,,19,10,190
GJ Maxwell,3,3,0,0,0,0,0,0,,3,6,50
AR Patel,2,4,0,0,0,0,2,0,,16,8,200
S Dhawan - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Sandeep Sharma,4,1,1,0,2,0,0,0,,11,8,137.5
Anureet Singh,2,1,0,0,0,0,0,0,,1,3,33.33
BE Hendricks,0,2,0,0,2,0,0,0,,10,4,250
Gurkeerat Singh,0,2,0,0,0,0,0,0,,2,2,100
GJ Maxwell,1,0,0,0,0,0,0,0,stumped,0,1,0
MC Henriques - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Sandeep Sharma,2,2,0,0,0,0,0,0,,2,4,50
BE Hendricks,0,2,0,0,2,0,0,0,,10,4,250
Gurkeerat Singh,3,2,0,0,1,0,0,0,caught,6,6,100
GJ Maxwell,2,3,0,0,1,0,0,0,,7,6,116.66
AR Patel,1,3,0,0,0,0,0,0,,3,4,75
EJG Morgan - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
BE Hendricks,2,0,0,0,0,0,0,0,caught,0,2,0
GJ Maxwell,1,1,0,0,1,0,2,0,,17,5,340
NV Ojha - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Anureet Singh,1,1,0,0,0,0,0,0,,1,2,50
BE Hendricks,0,1,0,0,0,0,0,0,,1,1,100
KL Rahul - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Sandeep Sharma,0,1,1,0,1,0,0,0,,7,3,233.33
Anureet Singh,1,1,1,0,0,0,1,0,,9,4,225
BE Hendricks,2,1,0,0,0,0,0,0,,1,3,33.33
KV Sharma - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Sandeep Sharma,0,2,0,0,0,0,1,0,,8,3,266.66
Anureet Singh,0,2,0,0,0,0,0,0,,2,2,100
BE Hendricks,1,1,0,0,0,0,0,0,,1,2,50
Kings XI Punjab - 2nd innings,,,,,,,,,,,,
M Vijay - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
B Kumar,8,1,0,0,1,0,0,0,,5,10,50
TA Boult,1,1,0,0,2,0,1,0,,15,5,300
I Sharma,1,0,0,0,1,0,0,0,,4,2,200
Bipul Sharma,1,0,0,0,0,0,0,0,caught,0,1,0
M Vohra - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
B Kumar,0,1,0,0,1,0,0,0,,5,2,250
TA Boult,1,0,0,0,0,0,0,0,,0,1,0
I Sharma,2,4,0,0,0,0,1,0,,10,7,142.85
Bipul Sharma,3,1,0,0,1,0,0,0,caught,5,5,100
WP Saha - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
TA Boult,1,1,0,0,0,0,0,0,,1,2,50
I Sharma,1,2,0,0,0,0,0,0,,2,3,66.66
Bipul Sharma,1,1,0,0,0,0,0,0,,1,2,50
MC Henriques,2,1,0,0,0,0,0,0,caught,1,3,33.33
GJ Maxwell - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
TA Boult,1,0,0,0,1,0,0,0,caught,4,2,200
Bipul Sharma,2,1,0,0,0,0,1,0,,7,4,175
DA Miller - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
B Kumar,1,2,4,0,0,0,2,0,,22,9,244.44
TA Boult,3,4,1,0,0,0,2,0,,18,10,180
I Sharma,4,0,0,0,2,0,3,0,,26,9,288.88
MC Henriques,2,7,0,0,0,0,0,0,,7,9,77.77
KV Sharma,2,2,1,0,0,0,2,0,,16,7,228.57
GJ Bailey - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
TA Boult,1,1,0,0,0,0,0,0,,1,2,50
MC Henriques,3,3,0,0,0,0,0,0,caught,3,6,50
KV Sharma,1,2,0,0,0,0,0,0,,2,3,66.66
Gurkeerat Singh - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MC Henriques,2,1,0,0,0,0,0,0,caught,1,3,33.33
KV Sharma,0,2,0,0,0,0,0,0,,2,2,100
AR Patel - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
B Kumar,1,2,0,0,0,0,0,0,caught,2,3,66.66
TA Boult,0,1,0,0,1,0,0,0,,5,2,250
I Sharma,0,2,0,0,1,0,0,0,,6,3,200
MC Henriques,1,2,0,0,0,0,0,0,,2,3,66.66
,,,,,,,,,,,,
Chennai Super Kings - 1st innings,,,,,,,,,,,,
DR Smith - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
S Nadeem,9,2,0,0,0,0,1,0,,8,12,66.66
Z Khan,7,0,0,0,1,0,0,0,,4,8,50
GS Sandhu,0,2,0,0,1,0,0,0,,6,3,200
JA Morkel,1,0,0,0,0,0,0,0,lbw,0,1,0
BB McCullum - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
S Nadeem,6,3,1,0,1,0,0,0,,9,11,81.81
Z Khan,8,2,0,0,0,0,0,0,caught,2,10,20
SK Raina - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
S Nadeem,0,1,0,0,0,0,0,0,,1,1,100
GS Sandhu,0,2,1,0,0,0,0,0,,4,3,133.33
JA Morkel,1,0,1,0,1,0,0,0,,6,3,200
J Yadav,1,0,0,0,0,0,0,0,caught,0,1,0
F du Plessis - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
GS Sandhu,0,2,2,0,0,0,0,0,,6,4,150
JA Morkel,3,3,0,0,2,0,0,0,bowled,11,8,137.5
J Yadav,0,3,0,0,0,0,0,0,,3,3,100
Yuvraj Singh,2,5,0,0,1,0,0,0,,9,8,112.5
MS Dhoni - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Z Khan,1,0,0,0,0,0,0,0,caught,0,1,0
GS Sandhu,1,2,0,0,1,0,0,0,,6,4,150
JA Morkel,1,2,0,0,0,0,0,0,,2,3,66.66
J Yadav,6,1,0,0,1,0,0,0,,5,8,62.5
Yuvraj Singh,3,2,1,0,1,0,1,0,,14,8,175
DJ Bravo - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
GS Sandhu,2,0,0,0,0,0,1,0,caught,6,3,200
JA Morkel,1,2,0,0,0,0,0,0,,2,3,66.66
Yuvraj Singh,2,0,0,0,0,0,0,0,,0,2,0
P Negi - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Z Khan,3,0,1,0,0,0,0,0,,2,4,50
GS Sandhu,1,3,0,0,0,0,0,0,,3,4,75
RA Jadeja - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Z Khan,0,1,0,0,0,0,0,0,,1,1,100
GS Sandhu,1,2,0,0,0,0,0,0,,2,3,66.66
Delhi Daredevils - 2nd innings,,,,,,,,,,,,
Q de Kock - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
IC Pandey,3,2,0,0,0,0,0,0,caught,2,5,40
MM Sharma,1,1,0,0,0,0,0,0,,1,2,50
SS Iyer - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
IC Pandey,2,2,0,0,2,0,1,0,,16,7,228.57
MM Sharma,3,2,0,0,2,0,0,0,,10,7,142.85
R Ashwin,6,3,2,0,2,0,0,0,,15,13,115.38
RA Jadeja,2,4,0,0,1,0,0,0,,8,7,114.28
SK Raina,1,2,0,0,1,0,0,0,,6,4,150
P Negi,3,5,1,0,2,0,0,0,,15,11,136.36
JP Duminy - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
IC Pandey,4,0,0,0,0,0,0,0,bowled,0,4,0
MM Sharma,0,2,0,0,1,0,0,0,,6,3,200
Yuvraj Singh - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
IC Pandey,5,1,0,0,2,0,0,0,,9,8,112.5
R Ashwin,3,2,0,0,0,0,1,0,,8,6,133.33
RA Jadeja,4,3,0,0,1,0,0,0,,7,8,87.5
SK Raina,0,2,0,0,0,0,0,0,,2,2,100
P Negi,1,2,0,0,1,0,0,0,caught,6,4,150
JA Morkel - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
R Ashwin,4,1,0,0,0,0,0,0,,1,5,20
P Negi,1,1,0,0,0,0,1,0,caught,7,3,233.33
KM Jadhav - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
RA Jadeja,0,1,0,0,0,0,0,0,,1,1,100
,,,,,,,,,,,,
Kings XI Punjab - 1st innings,,,,,,,,,,,,
WP Saha - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MA Starc,0,2,1,0,2,0,0,0,,12,5,240
S Aravind,1,1,0,0,3,0,1,0,,19,6,316.66
D Wiese,1,0,0,0,0,0,0,0,caught,0,1,0
M Vohra - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MA Starc,0,1,0,0,0,0,0,0,,1,1,100
S Aravind,0,1,0,0,0,0,1,0,,7,2,350
D Wiese,1,0,0,1,0,0,0,0,,3,2,150
HV Patel,1,0,0,0,0,0,0,0,caught,0,1,0
GJ Maxwell - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
S Aravind,1,2,1,0,0,0,0,0,,4,4,100
D Wiese,2,1,0,0,0,0,0,0,,1,3,33.33
HV Patel,1,1,0,0,1,0,0,0,caught,5,3,166.66
DA Miller - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
HV Patel,0,1,0,0,0,0,0,0,,1,1,100
YS Chahal,0,1,0,0,0,0,2,0,stumped,13,3,433.33
GJ Bailey - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
D Wiese,0,1,1,0,1,0,0,0,,7,3,233.33
HV Patel,0,2,1,0,0,0,0,0,,4,3,133.33
YS Chahal,1,2,0,0,0,0,0,0,bowled,2,3,66.66
AR Patel - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MA Starc,0,2,1,0,0,0,0,0,,4,3,133.33
D Wiese,0,2,0,0,1,0,0,0,,6,3,200
HV Patel,2,2,0,0,0,0,0,0,,2,4,50
YS Chahal,2,2,0,0,0,0,1,0,,8,5,160
Gurkeerat Singh - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MA Starc,1,1,0,0,0,0,0,0,caught,1,2,50
YS Chahal,0,1,0,0,0,0,0,0,,1,1,100
R Dhawan - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MA Starc,0,1,0,0,0,0,0,0,,1,1,100
Royal Challengers Bangalore - 2nd innings,,,,,,,,,,,,
CH Gayle - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Sandeep Sharma,5,1,0,0,1,0,1,0,caught,11,8,137.5
BE Hendricks,0,1,1,0,0,0,0,0,,3,2,150
Anureet Singh,1,0,0,0,0,0,0,0,,0,1,0
R Dhawan,0,3,0,0,0,0,0,0,,3,3,100
V Kohli - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
BE Hendricks,2,1,1,0,0,0,0,0,,3,4,75
Anureet Singh,1,0,1,0,2,0,1,0,bowled,16,5,320
AB de Villiers - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Sandeep Sharma,0,2,0,0,0,0,0,0,,2,2,100
R Dhawan,0,4,0,0,1,0,0,0,,8,5,160
AR Patel,2,0,0,0,0,0,0,0,caught,0,2,0
Mandeep Singh - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Sandeep Sharma,0,1,0,0,1,0,0,0,,5,2,250
BE Hendricks,1,2,0,0,0,0,0,0,,2,3,66.66
R Dhawan,0,1,3,0,0,0,0,0,,7,4,175
AR Patel,2,2,0,0,1,0,0,0,caught,6,5,120
KD Karthik - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
BE Hendricks,2,1,0,0,0,0,0,0,caught,1,3,33.33
AR Patel,0,1,0,0,0,0,0,0,,1,1,100
SN Khan - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Anureet Singh,2,1,0,0,0,0,0,0,caught,1,3,33.33
AR Patel,0,3,0,0,0,0,0,0,,3,3,100
D Wiese - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Anureet Singh,1,3,0,0,0,0,0,0,,3,4,75
AR Patel,0,1,0,0,0,0,0,0,,1,1,100
,,,,,,,,,,,,
Mumbai Indians - 1st innings,,,,,,,,,,,,
LMP Simmons - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
UT Yadav,2,1,0,0,0,0,0,0,,1,3,33.33
M Morkel,7,2,0,0,0,0,1,0,caught,8,10,80
Shakib Al Hasan,1,1,0,0,1,0,0,0,,5,3,166.66
PA Patel - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
UT Yadav,1,1,0,0,1,0,0,0,,5,3,166.66
M Morkel,0,3,2,0,1,0,0,0,,11,6,183.33
Shakib Al Hasan,3,1,0,0,1,0,0,0,caught,5,5,100
RG Sharma - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
M Morkel,1,3,0,0,0,0,0,0,,3,4,75
Shakib Al Hasan,2,3,0,0,1,0,0,0,,7,6,116.66
PP Chawla,2,1,0,0,2,0,0,0,,9,5,180
SP Narine,1,2,0,0,2,0,0,0,bowled,10,5,200
AD Russell,0,1,0,0,0,0,0,0,,1,1,100
AT Rayudu - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
M Morkel,0,0,1,0,0,0,0,0,,2,1,200
Shakib Al Hasan,2,0,0,0,0,0,0,0,caught,0,2,0
KA Pollard - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
UT Yadav,0,3,1,0,0,0,0,0,,5,4,125
M Morkel,4,0,0,0,0,0,0,0,,0,4,0
Shakib Al Hasan,4,2,0,0,0,0,0,0,,2,6,33.33
PP Chawla,1,0,0,0,0,0,0,0,,0,1,0
SP Narine,2,7,1,0,0,0,1,0,,15,11,136.36
AD Russell,5,5,1,0,1,0,0,0,,11,12,91.66
HH Pandya - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
UT Yadav,0,3,1,0,5,0,0,0,,25,9,277.77
Shakib Al Hasan,0,2,0,0,0,0,0,0,,2,2,100
SP Narine,3,4,0,0,0,0,1,0,,10,8,125
AD Russell,3,4,1,0,3,0,1,0,,24,12,200
Kolkata Knight Riders - 2nd innings,,,,,,,,,,,,
RV Uthappa - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
SL Malinga,3,2,1,0,1,0,0,0,,8,7,114.28
MJ McClenaghan,2,3,0,0,1,0,0,0,,7,6,116.66
R Vinay Kumar,3,0,0,0,1,0,0,0,,4,4,100
Harbhajan Singh,2,0,0,0,0,0,1,0,caught,6,3,200
G Gambhir - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
SL Malinga,2,1,1,0,1,0,0,0,,7,5,140
MJ McClenaghan,3,2,0,0,1,0,0,0,,6,6,100
R Vinay Kumar,1,3,0,0,1,0,0,0,,7,5,140
Harbhajan Singh,2,3,0,0,1,0,0,0,,7,6,116.66
J Suchith,1,3,2,0,1,0,0,0,bowled,11,7,157.14
MK Pandey - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
Harbhajan Singh,0,1,0,0,0,0,0,0,,1,1,100
YK Pathan - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
SL Malinga,1,3,0,0,1,0,1,0,,13,6,216.66
MJ McClenaghan,1,4,0,0,1,0,0,0,,8,6,133.33
R Vinay Kumar,2,4,1,0,1,0,0,0,,10,8,125
Harbhajan Singh,5,4,0,0,1,0,0,0,,8,10,80
J Suchith,1,2,0,0,1,0,1,0,,12,5,240
HH Pandya,0,1,0,0,0,0,0,0,,1,1,100
KA Pollard,1,0,0,0,0,0,0,0,caught,0,1,0
Shakib Al Hasan - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MJ McClenaghan,1,2,0,0,1,0,0,0,,6,4,150
R Vinay Kumar,1,0,1,0,0,0,0,0,caught,2,2,100
Harbhajan Singh,1,2,0,0,1,0,0,0,,6,4,150
HH Pandya,1,1,2,0,1,0,0,0,,9,5,180
AD Russell - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
SL Malinga,1,1,0,0,0,0,0,0,caught,1,2,50
R Vinay Kumar,1,1,0,0,0,0,0,0,,1,2,50
SA Yadav - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
SL Malinga,0,0,1,0,0,0,0,0,,2,1,200
MJ McClenaghan,1,0,0,0,0,0,0,0,caught,0,1,0
R Vinay Kumar,0,1,0,0,2,0,0,0,,9,3,300
PP Chawla - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
SL Malinga,3,0,0,0,0,0,0,0,,0,3,0
MJ McClenaghan,0,1,0,0,0,0,0,0,,1,1,100
KA Pollard,3,0,0,0,0,0,0,0,,0,3,0
UT Yadav - 2nd innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
KA Pollard,0,1,0,0,1,0,0,0,,5,2,250
,,,,,,,,,,,,
Sunrisers Hyderabad - 1st innings,,,,,,,,,,,,
DA Warner - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MA Starc,1,5,2,0,1,0,0,0,,13,9,144.44
HV Patel,1,0,1,0,1,0,0,0,,6,3,200
D Wiese,1,3,0,0,2,0,0,0,,11,6,183.33
AB Dinda,1,5,1,0,0,0,0,0,,7,7,100
YS Chahal,1,3,1,0,1,0,1,0,,15,7,214.28
S Dhawan - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MA Starc,1,1,0,0,0,0,0,0,,1,2,50
HV Patel,1,1,1,0,0,0,0,0,,3,3,100
D Wiese,1,0,0,0,1,0,0,0,caught,4,2,200
MC Henriques - 1st innings,,,,,,,,,,,,
v Bowler,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR
MA Starc,0,1,1,0,0,0,0,0,,3,2,150
HV Patel,1,0,1,0,3,0,1,0,,20,6,333.33
D Wiese,1,1,0,0,0,0,0,0,caught,1,2,50
AB Dinda,1,4,0,0,1,0,1,0,,14,7,200
YS Chahal,0,1,1,0,1,0,2,0,,19,5,380
EJG Morgan - 1st innings,,,,,,,,,,,,
